molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3402352,CHEMBL3402352,CN(C)CCCC(=O)N1N=C(c2cc(F)ccc2F)SC12CCOc1ccccc12,,6.58,1,6.58,6.58,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403382,CHEMBL3403382,CC(=O)N1N=C(c2cc(F)ccc2F)SC12c1ccccc1OCC2CCN,,8.3,1,8.3,8.3,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403383,CHEMBL3403383,CC(=O)N1N=C(c2cc(F)ccc2F)S[C@]12c1ccccc1OC[C@H]2CCN,,6.69,1,6.69,6.69,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403385,CHEMBL3403385,CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1ccccc1OC[C@H]2CCN,,8.7,1,8.7,8.7,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403386,CHEMBL3403386,CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1ccccc1OC[C@@H]2CCN,,7.96,1,7.96,7.96,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403387,CHEMBL3403387,CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cc(F)ccc1OC[C@H]2CCN,,9.0,1,9.0,9.0,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403388,CHEMBL3403388,CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cc(Cl)ccc1OC[C@H]2CCN,,7.77,1,7.77,7.77,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403389,CHEMBL3403389,CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cccc(F)c1OC[C@H]2CCN,,8.3,1,8.3,8.3,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403390,CHEMBL3403390,CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cc(F)cc(F)c1OC[C@H]2CCN,,8.3,1,8.3,8.3,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3403391,CHEMBL3403391,CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cc(F)c(F)cc1OC[C@H]2CCN,,8.52,1,8.52,8.52,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3633364,CHEMBL3633364,N[C@@H](CSC1(c2ccccc2)c2ccccc2CCc2ccccc21)C(=O)O,,6.68,1,6.68,6.68,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3633365,CHEMBL3633365,N[C@@H](CSC1(c2ccc(C(F)(F)F)cc2)c2ccccc2CCc2ccccc21)C(=O)O,,7.68,1,7.68,7.68,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3633366,CHEMBL3633366,COc1ccc(C2(SC[C@H](N)C(=O)O)c3ccccc3CCc3ccccc32)cc1,,7.85,1,7.85,7.85,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3633526,CHEMBL3633526,Cc1ccc(C2(SC[C@H](N)C(=O)O)c3ccccc3CCc3ccccc32)cc1,,8.03,1,8.03,8.03,IC50,B,single protein format,single_protein,9,D,2015,
